11302	24655
156	21630
39811	41055
32707	47056
716	47886
18201	32659
12320	29049
48439	48827
965	18201
9530	42289
21664	33519
24492	32657
34712	39680
12072	21026
451	24879
3928	10959
17127	26008
21907	29748
2996	30787
36824	46680
41055	48173
965	21018
19640	34349
23206	32971
14325	30189
22246	28657
24406	27692
37977	43616
33231	43502
36666	42998
16358	32091
7437	21653
13606	17750
27334	33904
2357	45248
14075	39389
2506	33743
23903	24617
4747	15962
1703	47171
5418	28421
38401	47094
6951	47463
3351	24732
15962	42426
29950	34736
1703	37255
25830	41691
11884	18256
22387	22849
8609	44569
34594	37936
15315	34535
19732	36620
451	30650
6655	33419
3665	8378
3741	6045
17827	35796
21111	22137
14432	47094
24858	43888
9666	39546
684	24056
5190	38662
46243	48162
3756	46455
26031	30862
30890	47956
14991	47866
716	19493
31161	40735
26450	29706
19331	24709
5002	14689
4942	48676
33711	45185
2506	6255
14859	34044
110	22973
42764	45125
21911	35418
16774	35322
26450	32759
4554	45136
30118	34010
4938	24732
23940	28806
44290	47045
44096	46154
15840	33772
12055	30149
12866	27846
10507	38370
32579	33711
34660	37683
16854	41599
3943	17311
36726	48863
40770	44854
30149	30766
9620	35657
4556	34064
36276	37041
2859	46113
43728	44545
32564	36691
7516	20093
14569	40776
2670	44044
26212	48269
33824	48859
26983	36931
25265	28529
3167	32513
4099	21396
11795	32977
22540	25022
34597	42805
22333	44927
23369	35184
34404	38662
12428	30588
13850	31225
11418	47556
29873	39819
18362	48548
39830	41011
10182	22246
18167	41084
2917	30195
34313	35068
19466	33532
11312	47231
7445	26575
14217	25795
38798	44389
14217	21497
10393	33543
6532	37607
18889	43718
36490	42159
27863	35292
37418	47413
20366	35160
9416	33325
19662	23993
6586	28806
8768	35840
28	44657
25771	38209
36032	45780
12970	46846
33090	38630
19107	42031
37327	48353
6689	18184
21289	28402
13021	13388
4895	15553
32829	33923
42734	45207
7887	46726
23626	39620
9148	42701
33804	44545
6407	31500
75	10415
7300	25098
24842	40770
33602	47766
7350	33894
42805	43294
32436	36625
33645	45681
28724	48734
10507	40023
22812	46721
3184	47189
4087	30987
19464	22144
32091	45503
9416	29851
768	47766
14847	33983
14100	22823
1938	29785
20495	20818
24617	45701
21067	47258
11468	43017
6111	28529
13551	28977
3727	40956
38292	46085
24440	29592
34927	36741
41064	46284
19407	35029
14030	43036
12144	24317
13532	22156
6032	47694
21	34812
32337	34195
22778	27117
11397	34010
17801	36490
43818	48353
25185	28115
35647	42418
10334	34248
20299	32477
23791	42133
35531	45248
28250	45411
19319	37890
25607	28933
427	35068
9034	21177
5667	25720
22334	40797
1203	32477
18435	25126
39480	47886
10334	33156
26450	46911
40302	47131
5166	33090
8151	10483
8404	19319
12072	48910
13628	15490
24932	36073
26000	27175
23177	38737
37750	46361
15728	22158
4706	13401
5247	48629
4668	23430
22057	32091
127	8757
14165	15993
39791	40302
18235	34453
25473	36625
1	35318
4787	29592
337	32731
24858	34458
29343	35908
10959	19700
8077	19107
33279	45620
4706	30734
4190	37269
40481	40797
6050	29829
18440	47220
12581	41259
29110	47924
39958	45938
831	47141
15339	27692
12767	28421
541	35717
1090	19977
8628	23224
41494	48827
8022	24238
22990	24241
4061	19466
451	10968
5710	29556
30787	30975
28	38508
15906	26627
24732	25964
35418	45985
17074	28380
29397	42403
26119	47221
5247	17933
44855	47171
711	8534
3636	24848
24921	43888
17262	44419
17323	28336
9034	33313
19685	41875
20252	47570
8180	12534
7912	37265
27726	34440
27781	38370
12934	31657
21832	47585
12832	44962
9722	40677
8647	36132
17102	42447
26455	41902
562	3644
2567	23903
2536	12741
38136	38160
4895	17016
5150	8378
38525	39909
10364	32760
29123	37291
33220	42621
21899	42810
10615	44128
9426	21533
5271	33818
32809	37215
1636	22244
28	45683
14815	36373
18574	22160
6335	13809
9727	29169
38160	41691
43867	45442
27131	30294
2196	5885
25888	43020
9715	40557
8358	28421
397	23326
21205	23206
1513	10205
258	12934
30553	30940
10393	45027
3403	16136
29558	33523
27910	32337
16308	29556
15585	46097
5525	43332
716	7354
36470	45778
1483	47852
10840	27363
26393	27251
18897	40777
8898	37173
19173	48558
17683	28515
35994	40511
17965	18452
15788	42449
20012	20021
37451	45391
10844	31186
42790	47872
26812	32368
14759	20189
14802	45975
15767	32564
4394	9053
23607	38160
9035	36625
6069	47644
37215	38737
3727	15126
8804	36886
2504	13724
27440	41055
9134	45623
3771	9388
6083	42367
716	33680
28512	30609
39486	40664
9430	33231
22333	42215
20052	38161
716	15530
6736	33716
37269	42433
6229	42649
11171	45921
3830	18806
22410	31111
16834	35376
14792	24085
24819	34685
7561	23469
33313	41457
24267	31178
642	7776
6274	36625
2859	38973
9210	22313
28421	38194
19335	20861
2270	45207
6004	30853
6951	24617
12025	39500
11611	42232
46507	48087
29012	41575
1070	29855
32913	35673
13118	23332
1121	33712
10100	31386
23194	47046
17641	46252
4922	35281
36210	41607
7400	40359
9876	33163
11692	29356
3074	17060
17980	29745
21800	34904
623	716
31260	40770
1201	46012
18055	26424
18440	46105
10541	11884
13884	36051
1087	26367
2799	48073
28824	33392
26427	47557
2377	47332
34360	36464
28806	40280
36126	48087
25981	42747
6270	48509
29941	32512
12952	38777
24530	27863
25156	41902
9289	14289
38282	41675
11251	42569
5194	43910
3736	33922
7066	48071
22133	46620
11206	43396
13193	42064
23093	47062
24732	30215
29170	48818
26424	45578
5924	22313
8644	21582
8412	9090
24035	33621
15223	17323
1938	39610
4980	45645
15457	37291
28421	35318
6779	31503
10389	24517
5053	38464
27759	46453
34691	39651
17648	47273
34349	36625
3364	44283
12816	29661
7300	41575
8803	12702
42247	45248
8797	39408
3184	41696
3000	25215
13739	21518
7403	36028
1758	23058
759	15962
12428	21418
3373	25022
23206	33090
47758	48452
18953	30856
6893	35997
8618	32512
4830	48353
7354	42069
4243	40540
15173	27010
11070	17475
37280	44639
11751	16503
43889	45938
40777	48887
28738	33361
32971	35117
12562	46287
2891	36726
29082	44128
26014	36041
5261	28421
11313	25117
3800	25631
32209	39158
17291	26450
2096	29674
42316	45795
25180	34012
7073	25215
18353	25066
4411	40634
4648	28232
37048	46778
14359	48548
30493	33892
562	13628
1121	18852
2890	7571
4195	33259
42266	46848
7900	20487
20705	39757
6682	36368
5690	25180
26586	41049
33325	37607
12779	14205
16157	26044
15278	44495
43937	47094
14549	48827
7400	25140
11494	21664
33209	36109
1356	32091
9218	35264
45278	46144
9134	19338
8318	42797
5663	36981
19640	23942
11832	17280
29558	44010
4101	9322
14991	35068
22102	43773
8644	29511
24875	38450
16073	39834
9176	22002
8821	43540
17280	35531
70	26496
43852	45414
29970	46229
11632	37280
10980	22108
31901	39451
13581	28989
33313	46023
32475	42864
7281	28232
6053	18435
29829	30078
25816	33409
9657	33156
12702	38662
3341	43110
7852	44503
1703	32282
44096	44372
20189	38737
18966	33914
37591	41785
12934	26745
25545	48892
4587	25545
10065	43200
12934	41494
2908	9148
12866	31096
41902	47353
10507	45371
20012	41070
38124	41750
2950	29888
18440	45986
24317	46660
14663	15021
2534	27692
3000	9229
1672	25114
11931	41675
7081	9945
3999	15773
15532	19833
17060	23469
7559	14168
13572	19407
6684	16008
3743	22387
4001	25294
4757	18252
13107	25180
18661	30149
10980	22800
30693	33997
29576	42355
11751	19299
2554	19616
33744	34430
22772	45363
18966	34443
4769	41500
14655	39974
9176	24317
36854	48612
15221	15982
6607	18175
20988	41691
13457	40446
8644	35647
33312	47357
10507	33553
15965	32091
18200	20831
15427	35840
31871	40851
15657	40678
24737	38464
7140	12248
21784	42159
5710	39650
8126	46351
17827	34799
14071	48353
23679	34583
32657	32889
2628	37224
1137	43984
5128	38199
38082	47557
28469	35117
3308	48513
9053	11379
2729	6116
24317	30717
3321	38324
6275	22678
3644	4935
4895	34475
5159	45417
9245	21898
22759	35117
1522	44096
5458	42518
1289	10968
27406	48304
27874	40483
7558	43096
30662	35717
3407	14905
45207	47339
18952	45222
6918	18511
17280	39791
31060	47864
13182	23791
6689	33794
14642	47357
5474	29706
30586	33537
12458	21783
3736	11987
23371	42805
23658	26450
15660	18684
8535	14390
41086	44979
7335	24413
9426	44505
26450	46023
19467	39500
8672	21241
6951	44290
18376	35647
18002	19107
21074	25985
29829	43035
28806	38234
9131	25584
24238	39684
24473	36625
15657	30334
23746	24739
12816	20410
15173	35822
17826	20729
12299	39894
19407	24919
10400	24250
27692	28392
21241	25653
24617	45219
3000	46090
12330	16890
18229	46155
4218	44128
3077	44379
33156	42190
15664	21289
9034	25589
10015	17302
12128	47094
25354	33231
9726	20001
16810	29712
5155	21740
1513	38737
1786	21311
13249	29519
23206	26369
15072	17074
5760	38679
10576	28449
15361	24345
745	32177
3348	15177
9214	20826
4895	15335
7686	44008
6310	23038
8121	25710
2816	25545
10980	33392
9896	46290
1513	28527
7804	35717
18373	27692
26586	31871
40347	45442
8346	27985
10507	15771
18900	26008
10507	28717
1169	5201
1841	36666
9410	28515
7946	10441
22591	32011
15390	39560
5641	45816
32440	35701
19937	29875
31225	36184
1703	18256
12808	40837
10779	23586
9986	11301
8628	30654
36672	38166
1542	32512
33131	33986
3528	38138
39821	40342
4706	35687
36280	46252
2873	20670
18042	42216
32570	48056
5779	47891
7668	16667
10780	23065
8317	10993
32590	35487
1875	18390
15586	33558
1684	40697
28421	43143
21151	44128
28469	39591
819	46944
18440	33458
11337	45938
7702	18910
1513	46284
19299	43332
32737	43057
30787	46980
16173	44569
26096	37899
5338	45467
10100	15361
40082	46275
14631	34303
14792	36373
9206	28806
1735	38626
43153	46944
7982	37269
35160	40253
9656	12702
8707	46609
2262	10507
21943	26745
23608	39265
3409	17280
10364	14130
41902	47086
3164	6687
1703	40044
17403	31469
3734	37050
9416	45469
22768	29199
18395	25118
601	21237
13051	22435
10980	25114
42031	48733
1347	22973
7192	21398
10912	13534
14718	39979
8514	23791
40851	44372
25185	36614
6687	9148
12419	25180
2621	19448
12702	39268
