713	1696
1261	2647
625	807
94	707
81	1568
443	1113
579	936
1096	1235
390	1154
1294	2639
1005	1181
190	1578
1639	1692
53	529
2383	2702
354	487
206	907
483	514
332	1346
228	1577
12	59
979	2576
1065	1762
4	2692
19	1700
2277	2381
312	975
1584	1666
1246	2078
1634	1851
712	2021
1086	1293
1085	1734
222	321
806	2674
440	2578
220	2494
591	1890
1059	1089
307	2353
1404	2294
1088	1382
550	793
275	569
329	1771
95	1347
1296	1752
1962	2403
1501	2512
1807	2449
501	2190
1609	2447
435	1917
1641	2568
611	1780
447	1679
1992	2430
1762	1942
950	2410
956	1702
511	2250
337	495
514	2246
672	928
519	2651
571	1881
18	2436
1447	2407
1709	2587
439	1140
1620	2080
427	762
520	1033
346	2057
226	791
139	1882
1420	2448
1535	1763
983	1190
327	861
76	1980
1474	2193
1789	2619
271	2700
698	2671
630	771
374	1432
1647	1762
652	1856
1997	2574
1386	2023
1208	2418
1519	1854
2029	2628
15	511
71	900
1256	1415
294	1654
1978	2151
762	935
324	1899
307	821
103	1876
1106	2063
123	2194
1707	2582
604	2037
1744	1974
245	2686
277	2213
805	1408
237	1139
1230	1838
243	1994
591	1904
1774	1910
2080	2139
1612	2337
515	534
864	1753
151	2166
2074	2082
1208	2425
1958	2083
1531	2622
595	2369
860	1497
1228	2062
1410	2217
2534	2598
524	2157
1320	1558
655	1854
435	1541
1176	1913
1477	1632
1299	2253
1351	1386
287	416
194	2212
310	1603
698	1560
1006	1233
1843	2610
1912	2226
994	1106
212	1410
1556	1730
373	1628
985	2469
1131	2467
85	98
652	2259
1258	1478
73	253
386	2550
2422	2535
649	1444
1314	1659
1918	2182
492	801
642	1234
922	2391
1339	2479
208	1827
296	1376
1206	1605
711	2642
1001	1002
782	986
1648	2080
284	2702
394	1524
2022	2390
272	308
653	2376
1996	2511
2036	2604
285	413
102	2438
728	2492
323	1463
860	1782
44	1971
422	853
581	1914
83	1795
338	1545
13	1022
2389	2513
147	1460
647	2537
1799	1897
460	1647
812	1679
2326	2530
1400	1682
1729	2072
1316	2131
781	814
1875	2153
1070	1808
1145	2001
2165	2293
148	1888
1639	1721
351	1048
1478	1723
196	958
463	2321
1145	2384
348	1188
588	852
57	817
1860	2172
0	1679
152	422
267	2409
394	2675
2160	2455
2142	2230
1300	2560
389	1208
622	2125
748	1188
2138	2347
583	1456
176	2112
1645	2526
864	1001
1912	2240
411	1277
1338	2549
1343	2473
810	2439
128	334
113	768
723	2513
1699	1940
349	725
551	2215
261	595
829	970
516	2448
1078	1385
1890	2422
1196	2387
2080	2271
82	2345
197	1184
17	397
51	1367
1601	2527
275	2386
4	1063
1264	2448
927	2429
841	1576
248	2171
1717	2462
2441	2557
1	2291
737	2249
228	675
1318	2060
415	1653
2464	2530
856	2228
110	252
392	822
304	477
1156	2126
752	1212
88	324
49	2453
399	998
164	1782
2095	2514
150	1739
1416	2160
1794	1979
1421	1952
1028	2048
2506	2530
1139	1855
1099	1956
974	2576
1748	1891
940	2656
495	958
45	560
637	1078
1796	2061
416	740
0	73
1886	1950
1382	2129
805	1815
1601	1707
1836	2390
150	2570
697	1731
1072	1553
1197	1694
2384	2481
1113	2033
1173	2389
15	2167
972	1369
1255	1529
823	2659
534	2377
1323	2362
431	563
615	2358
708	2516
1793	2622
1660	2374
661	1528
2042	2380
481	761
376	1116
616	2517
622	1624
2093	2694
2170	2315
22	904
725	849
1388	2039
227	1659
688	1714
1648	2124
142	619
1189	1700
1643	2084
1068	1902
888	2375
134	255
265	311
869	1998
652	1157
393	2667
2156	2321
447	2295
2531	2566
220	1952
346	682
71	817
23	1382
2008	2529
1436	1913
476	2662
755	2398
1171	2421
115	1502
990	2381
249	976
72	2179
318	1345
531	1331
118	771
662	1100
1643	2370
423	2093
236	1945
2002	2545
632	1679
956	1973
224	1638
1577	1616
103	2430
1924	2105
749	1886
427	2456
726	2268
1018	2128
1510	2672
1304	1460
826	978
609	799
2165	2319
65	364
693	2080
981	2647
1902	2311
179	228
515	798
435	1647
812	1279
1585	2105
77	1277
1996	2538
524	2039
1119	2389
583	1097
39	2371
733	1063
2352	2405
519	847
479	499
1133	1412
1703	1790
1719	2702
1655	1729
880	2553
261	1313
650	2170
26	422
1054	1572
982	2528
781	1781
1319	2019
1754	2647
1808	1896
1589	1911
556	1939
1996	2616
466	1191
520	1855
851	1282
84	892
1386	2331
887	2112
1187	1759
1515	2229
877	947
899	1114
739	2170
1679	1711
1310	1976
539	598
78	764
358	2706
657	2227
1259	1995
1718	2294
195	544
945	2333
86	790
32	985
1007	2015
334	2605
334	1292
741	1268
277	1226
1501	2627
780	893
287	2595
1386	1943
669	1998
1575	2600
148	1488
457	608
577	1654
665	1764
1146	1153
510	2581
1082	2144
119	1846
1507	2093
1724	2154
1262	1627
2192	2465
293	1492
704	2501
939	1390
2066	2603
967	2050
103	169
1022	1147
1076	2384
1269	1498
206	1124
464	1345
1580	2117
1804	2288
2202	2631
2591	2622
347	738
1202	1259
612	980
61	912
1507	2245
46	241
966	2249
1853	2258
105	820
786	1529
1098	2471
790	1964
1534	1699
1710	2572
45	274
200	1508
351	1574
1175	2462
474	2165
1233	2630
1759	2601
7	1132
62	974
858	861
1572	2660
91	1415
74	1397
1553	2517
793	1167
731	2409
1139	2452
541	1455
317	2085
185	1840
1400	2664
995	2188
1862	2536
272	2564
1620	2488
276	1250
98	1778
1612	1881
1185	1201
1247	2458
1376	2220
1740	2591
1327	2692
425	1349
1068	2391
1786	2067
1642	1916
659	2335
264	2563
355	2073
119	2128
896	1979
585	640
546	2217
1031	1964
1004	1972
398	2055
757	898
773	1400
1068	2278
853	1321
1388	2002
968	2120
177	748
475	1250
491	633
1232	1357
860	1241
1437	2650
384	1768
584	2104
9	974
341	2202
1941	2394
707	1421
2386	2628
75	1590
440	612
515	1256
722	1597
957	2617
868	1452
430	2069
229	801
1700	2100
602	1625
1002	1929
1116	2515
1135	1210
1626	2421
1744	2686
2637	2649
84	801
1701	2520
1116	2581
1704	2398
1307	2058
311	1333
1932	2623
1284	1910
117	2256
199	2047
518	987
1227	1527
392	912
2139	2268
468	2478
2067	2398
869	1480
90	1583
322	592
1680	2052
99	2400
56	2384
596	1044
1070	1656
488	2591
1520	2177
139	599
725	1673
909	1010
415	1432
841	900
123	1131
21	2374
2149	2646
1806	2249
40	2457
9	141
566	2647
20	1599
771	1793
2312	2485
2069	2622
498	829
169	1387
303	420
1332	2404
662	1696
1257	2637
1818	2517
861	2439
385	1270
1323	2148
583	2618
227	1527
174	868
50	987
249	2092
250	1954
1660	2133
86	1454
1453	2481
153	943
2054	2555
946	1461
1908	2478
554	1214
1660	2673
1430	1656
988	1803
1303	2486
847	1758
1517	2266
103	435
90	1413
844	1054
1	412
2045	2201
40	422
2052	2228
352	1853
1930	2441
1665	2005
7	2389
1513	2203
1348	2268
840	1196
790	1851
112	1257
1055	2277
189	2122
1176	2522
964	2170
965	2511
2463	2691
296	2192
181	690
536	1088
922	2137
552	2244
2054	2546
106	2244
528	1354
83	1232
1018	2486
180	980
496	2391
1124	2595
662	2365
98	953
1300	2514
275	2166
430	2094
253	1445
363	742
379	1309
1073	2280
91	1153
152	2312
1673	2049
700	2218
686	850
1185	1486
589	1758
123	166
542	1975
1459	1905
86	1924
619	2490
52	106
1122	2383
884	1156
653	1610
1099	2316
545	1780
968	2148
1996	2070
14	170
328	652
1581	1721
1382	1919
1752	1775
2015	2390
264	1480
887	2464
1921	2119
547	1981
992	1822
2457	2664
456	1616
1674	2313
2361	2652
211	1522
345	2545
1410	1641
1593	2162
943	2147
270	1171
623	1023
770	1857
188	1109
1400	1848
1548	2148
490	2551
251	575
69	897
840	1541
141	394
440	1983
327	1812
769	1912
286	2164
852	2047
213	989
357	2195
603	1168
382	433
643	1897
534	583
435	1273
1927	2065
116	562
337	1422
622	2088
1742	1820
717	1399
37	1151
520	2424
1362	2606
901	1202
2101	2333
782	2264
941	1051
1817	2106
345	2554
1066	1912
1553	2426
1551	2638
1644	2647
114	1898
632	1012
137	1536
1797	2212
281	1392
1004	1934
1165	2605
1733	2673
330	614
825	1062
681	873
388	1915
539	1808
295	1395
1479	2206
2128	2177
10	949
1004	2110
198	1878
931	1264
1135	1619
252	647
2555	2697
1288	1829
196	984
536	948
145	1647
705	1941
1727	2470
370	608
1287	1824
526	1584
1542	2315
318	1268
523	1512
445	2463
765	991
1566	1693
1217	2116
702	2614
992	1361
38	1283
666	1194
1206	1707
2102	2204
672	744
839	1207
338	2177
199	355
455	1710
477	1492
460	999
1472	1747
119	1783
962	1716
1845	2467
